iteration,curLapTime,lastLapTime,stucktimer,damage,distRaced,distFromStart,racePos,z,speedZ,speedY,speedX,targetSpeed,rpm,skid,slip,trackPos,angle
260, 4.47,0.0,0,0.0,33.1548,6969.84,9.0,0.343222,-0.00490306,0.0313639,67.6529,333,9606.25,0,0,0.307059,0.0138305
270, 4.69,0.0,0,0.0,37.4229,6974.1,9.0,0.343,-0.00518087,-0.00467834,72.5798,333,5549.93,0,0,0.298613,0.0159057
280, 4.91,0.0,0,0.0,42.0557,6978.74,9.0,0.342583,-0.00867051,0.0410449,79.0475,333,6059.43,0,0,0.288263,0.0171135
290, 5.13,0.0,0,0.0,47.0918,6983.77,9.0,0.342031,-0.00845306,-0.00366367,85.7606,96.9630045414,6583.71,0,0,0.277212,0.0168746
300, 5.35,0.0,0,0.0,52.5381,6989.22,9.0,0.341442,-0.00855398,-0.0187749,92.1286,100.48222183,7096.46,0,0,0.265619,0.0154451
310, 5.57,0.0,0,0.0,58.272,6994.95,9.0,0.340908,-0.00558569,0.0305156,95.2804,104.236850468,6847.35,0,0,0.25368,0.0148733
320, 5.79,0.0,0,0.0,64.166,7000.85,9.0,0.340662,-0.00514567,0.0309822,97.664,333,7583.79,0,0,0.242034,0.0154722
330, 6.01,0.0,0,0.0,70.2236,7006.91,9.0,0.340405,-0.00495418,-0.0653463,100.49,333,7218.24,0,0,0.230562,0.0129202
340, 6.23,0.0,0,0.0,76.4341,7013.12,9.0,0.340124,-0.00504907,0.0481627,102.829,333,7979.43,0,0,0.219436,0.0148109
350, 6.45,0.0,0,0.0,82.8066,7019.49,9.0,0.339855,-0.0050485,-0.0673184,105.632,333,7584.03,0,0,0.208416,0.0116013
360, 6.67,0.0,0,0.0,89.3306,7026.01,9.0,0.339563,-0.00512051,0.10216,107.925,333,8368.16,0,0,0.197285,0.0136626
370, 6.89,0.0,0,0.0,96.0132,7032.69,9.0,0.339281,-0.00521736,0.020278,110.66,333,7940.78,0,0,0.186525,0.0119723
380, 7.11,0.0,0,0.0,102.839,7039.52,9.0,0.338987,-0.00513056,-0.00328063,112.8,127.993602621,8695.87,0,0,0.175341,0.0113571
390, 7.33,0.0,0,0.0,109.818,4.8186,9.0,0.338713,-0.0050782,-0.0662106,115.306,333,8269.95,0,0,0.166243,0.00900309
400, 7.55,0.0,0,0.0,116.922,11.9225,9.0,0.33843,-0.00510017,0.0803553,117.241,333,8985.09,0,0,0.156877,0.0115393
410, 7.77,0.0,0,0.0,124.161,19.1609,9.0,0.338169,-0.00511892,-0.113406,119.542,333,8573.15,0,0,0.146501,0.00871717
420, 7.99,0.0,0,0.0,131.519,26.5189,9.0,0.3379,-0.00514778,-0.00973436,121.318,333,9251.71,0,0,0.137134,0.0101142
430, 8.19,0.0,0,0.0,138.316,33.3164,9.0,0.337669,-0.005076,0.081632,123.282,333,8843.37,0,0,0.127759,0.0105555
440, 8.39,0.0,0,0.0,145.205,40.205,9.0,0.337435,-0.00512632,-0.0849454,124.76,333,9476.87,0,0,0.119141,0.00801089
450, 8.59,0.0,0,0.0,152.194,47.1946,9.0,0.337206,-0.00510062,-0.00973993,127.127,333,7061.86,0,0,0.111629,0.00738287
460, 8.79,0.0,0,0.0,159.338,54.3376,9.0,0.336863,-0.00622915,0.0016116,130.535,333,7191.8,0,0,0.104305,0.00746747
470, 8.99,0.0,0,0.0,166.712,61.7123,9.0,0.336287,-0.0120448,0.000111661,134.941,333,7435.62,0,0,0.0969808,0.00746603
480, 9.19,0.0,0,0.0,174.333,69.3331,9.0,0.335609,-0.0120843,3.68391e-05,139.363,333,7676.76,0,0,0.0896566,0.00746584
490, 9.39,0.0,0,0.0,182.196,77.1959,9.0,0.334923,-0.0122001,-0.00337699,142.204,142.185,7046.17,0,0,0.0815999,0.00750167
500, 9.59,0.0,0,0.0,189.777,84.7769,9.0,0.335474,0.0377061,0.0348365,136.177,333,7571.46,0,0,0.0737467,0.00873245
510, 9.79,0.0,0,0.0,197.466,92.4661,9.0,0.33559,-0.0189072,-0.0962533,140.592,333,7746.29,0,0,0.0651611,0.00726955
520, 9.99,0.0,0,0.0,205.401,100.401,9.0,0.334723,-0.0148555,0.0218943,145.03,333,7985.58,0,0,0.0564453,0.00806605
530, 10.19,0.0,0,0.0,213.313,108.313,9.0,0.334276,0.0188673,0.0562431,137.688,333,6344.13,0,0,0.0483073,0.00857746
540, 10.39,0.0,0,0.0,221.071,116.071,9.0,0.335522,-0.010349,-0.0503721,141.81,333,7805.48,0,0,0.0407715,0.00644386
550, 10.59,0.0,0,0.0,229.073,124.073,9.0,0.334549,-0.0153632,-0.0319982,146.248,333,8052.49,0,0,0.0330892,0.0061633
560, 10.79,0.0,0,0.0,237.323,132.323,9.0,0.333782,-0.0130388,0.0434473,150.7,333,8294.44,0,0,0.0261719,0.00689264
570, 10.99,0.0,0,0.0,245.82,140.82,9.0,0.333038,-0.0121305,-0.136345,155.123,154.651,8527.7,0,0,0.0195638,0.00368414
580, 11.19,0.0,0,0.0,254.193,149.193,9.0,0.333239,0.0252932,-0.0551368,150.668,333,8315.85,0,0,0.0151855,0.00268319
590, 11.39,0.0,0,0.0,262.688,157.688,9.0,0.333185,-0.0184661,-0.153212,155.091,333,8527.64,0,0,0.0136068,-0.00158082
600, 11.59,0.0,0,0.0,271.404,166.404,9.0,0.332268,-0.0152783,-0.240253,155.435,156.935,7509.2,0,0,0.0170003,-0.00632962
610, 11.79,0.0,0,0.0,279.792,174.792,9.0,0.333269,0.0332203,-0.0255664,151.498,333,8335.11,0,0,0.0234701,-0.00585211
620, 11.99,0.0,0,0.0,288.333,183.333,9.0,0.333048,-0.0222182,0.0375725,155.893,333,8569.55,0,0,0.0294108,-0.00428753
630, 12.19,0.0,0,0.0,297.025,192.025,9.0,0.332144,-0.00923831,0.172499,152.528,333,7514.27,0,0,0.0337484,-0.00178858
640, 12.39,0.0,0,0.0,305.568,200.568,9.0,0.333021,0.00096781,0.0683947,155.635,333,8545.67,0,0,0.0352295,-0.000865689
650, 12.59,0.0,0,0.0,314.333,209.334,9.0,0.332233,-0.0189322,-0.0718149,159.858,333,8773.63,0,0,0.0394369,-0.00513012
660, 12.79,0.0,0,0.0,323.329,218.329,9.0,0.331413,-0.0188356,0.0183876,163.904,333,8982.37,0,0,0.0465739,-0.00526648
670, 12.99,0.0,0,0.0,332.532,227.532,9.0,0.330677,-0.0186334,-0.238852,166.6,333,9139.14,0,0,0.0549072,-0.00884415
680, 13.19,0.0,0,0.0,341.863,236.863,9.0,0.330204,-0.0155458,-0.146227,169.223,170.801677192,9258.99,0,0,0.063623,-0.00888227
690, 13.39,0.0,0,0.0,351.293,246.293,9.0,0.329844,-0.0154301,0.148215,170.615,333,9336.88,0,0,0.0721517,-0.00586059
700, 13.59,0.0,0,0.0,360.826,255.826,9.0,0.329485,-0.015519,0.375643,172.11,174.199798335,9133.52,0,0,0.0806559,-0.00330809
710, 13.79,0.0,0,0.0,370.455,265.455,9.0,0.329126,-0.0189841,0.145625,174.387,333,9529.49,0,0,0.0880615,-0.00332246
720, 13.99,0.0,0,0.0,380.186,275.186,9.0,0.328754,-0.0187024,-0.254503,175.795,333,7531.85,0,0,0.0936035,-0.00605634
730, 14.19,0.0,0,0.0,390.009,285.009,9.0,0.328402,-0.0188953,-0.0345904,177.966,333,7616.98,0,0,0.0976807,-0.00377643
740, 14.39,0.0,0,0.0,399.931,294.931,9.0,0.328022,-0.0183445,0.399292,179.106,333,7673.19,0,0,0.101221,0.00108964
750, 14.59,0.0,0,0.0,409.946,304.946,9.0,0.327665,-0.0189034,0.0625855,181.202,333,7756.81,0,0,0.103483,-0.00128141
760, 14.79,0.0,0,0.0,420.052,315.053,9.0,0.327293,-0.0153369,0.20874,182.446,184.526051171,7624.63,0,0,0.103849,0.00252432
770, 14.99,0.0,0,0.0,430.247,325.247,9.0,0.326975,-0.0178674,-0.0796431,184.403,333,7892.22,0,0,0.103735,-0.00107018
780, 15.19,0.0,0,0.0,440.539,335.539,9.0,0.326563,-0.0151891,0.290867,186.107,187.936894816,7778.56,0,0,0.103158,0.00309579
790, 15.39,0.0,0,0.0,450.911,345.911,9.0,0.326241,-0.0155551,-0.00359222,187.563,333,8025.64,0,0,0.102531,0.000108353
800, 15.59,0.0,0,0.0,461.375,356.375,9.0,0.325928,-0.0225565,-0.354418,188.76,190.851322931,7887.74,0,0,0.103914,-0.00485206
810, 15.79,0.0,0,0.0,471.919,366.919,9.0,0.325552,-0.0258236,0.0466217,190.686,333,8157.68,0,0,0.108781,-0.00372756
820, 15.99,0.0,0,0.0,482.549,377.55,9.0,0.32523,-0.0364093,-0.0935453,191.863,191.941201241,8017.25,0,0,0.11744,-0.00807376
830, 16.21,0.0,0,0.0,494.13,389.13,9.0,0.325727,-0.0332286,-0.332708,190.48,189.285067672,8142.33,0,0,0.132031,-0.0142397
840, 16.43,0.0,0,0.0,505.23,400.23,9.0,0.327244,0.0137033,-0.20929,178.039,190.55673206,7746.44,0,0,0.152515,-0.0174057
850, 16.65,0.0,0,0.0,515.954,410.954,9.0,0.328381,-0.0442533,0.152369,167.221,180.578794569,6429.68,0,0,0.178564,-0.0179625
860, 16.87,0.0,0,0.0,526.167,421.167,9.0,0.330688,-0.0740424,-0.159405,164.931,165.208309002,6374.38,0,0,0.206209,-0.0229732
870, 17.09,0.0,0,0.0,535.815,430.815,9.0,0.332174,-0.0278816,-0.122413,157.322,163.194992202,8705.62,0,0,0.236035,-0.0260575
880, 17.31,0.0,0,0.0,545.112,440.112,9.0,0.332687,-0.0434064,-0.172468,145.545,252.980688927,6806.89,0,0,0.269458,-0.0299561
890, 17.53,0.0,0,0.0,554.06,449.06,9.0,0.334249,-0.111519,-0.181105,142.439,145.714826588,6674.15,0,0,0.307023,-0.0345598
900, 17.75,0.0,0,0.0,562.574,457.574,9.0,0.335442,-0.082051,-0.0578624,139.839,139.006247711,7425.14,0,0,0.347477,-0.0385248
910, 17.97,0.0,0,0.0,570.618,465.618,9.0,0.336107,-0.0469535,0.0751605,128.637,333,7345.09,0,0,0.38916,-0.040599
920, 18.19,0.0,0,0.0,578.495,473.495,9.0,0.336676,-0.135397,-0.486447,123.43,122.468692265,5636.12,0,0,0.43811,-0.0539563
930, 18.41,0.0,0,0.0,585.752,480.752,9.0,0.338514,-0.111135,-0.227622,119.779,121.251070979,6584.71,0,0,0.492212,-0.0663514
940, 18.63,0.0,0,0.0,593.01,488.01,9.0,0.337818,-0.167604,-0.535843,113.249,118.710922314,5120.59,0,0,0.560938,-0.079614
950, 18.85,0.0,0,0.0,599.882,494.882,9.0,0.339254,-0.179344,-0.22894,114.413,333,8753.2,0,0,0.637313,-0.0930074
960, 19.07,0.0,0,0.0,606.978,501.978,9.0,0.338587,-0.191447,-0.157825,115.922,117.726438379,8308.09,0,0,0.726253,-0.0879219
970, 19.29,0.0,0,0.0,614.281,509.282,9.0,0.33807,-0.0511435,-0.260927,110.169,333,8616.08,0,0,0.782557,-0.0389137
980, 19.51,0.0,0,0.0,621.401,516.402,9.0,0.339239,-0.0393695,-0.617005,110.043,333,7879.69,0,0,0.804775,-0.0236508
990, 19.73,0.0,0,0.0,628.411,523.411,9.0,0.339371,-0.0296156,-1.00178,107.762,333,7717.49,0,0,0.820683,-0.0294891
1000, 19.95,0.0,0,0.0,635.419,530.419,9.0,0.339466,-0.030616,-0.612971,109.646,333,7860.55,0,0,0.836479,-0.0188792
1010, 20.17,0.0,0,0.0,642.586,537.586,9.0,0.339149,-0.0161641,-1.12946,112.572,333,8706.09,0,0,0.844451,-0.0160212
1020, 20.39,0.0,0,0.0,649.883,544.884,9.0,0.338921,-0.0107506,-1.10435,113.685,333,8145.68,0,0,0.848955,-0.0138639
1030, 20.61,0.0,0,0.0,657.233,552.234,9.0,0.338808,-0.0041422,-1.28395,114.661,333,8861.94,0,0,0.851459,-0.0123739
1040, 20.83,0.0,0,0.0,664.613,559.614,9.0,0.338774,-0.0018796,-1.02056,114.007,333,8161.19,0,0,0.852248,-0.00934884
1050, 21.05,0.0,0,0.0,671.995,566.995,9.0,0.338749,0.00728706,-1.11527,114.454,333,8197.23,0,0,0.850764,-0.00694466
1060, 21.27,0.0,0,0.0,679.361,574.361,9.0,0.338808,0.00793075,-1.11337,113.915,333,8153.33,0,0,0.847233,-0.00597161
1070, 21.49,0.0,0,0.0,686.666,581.666,9.0,0.338911,0.00893633,-1.07259,112.655,333,8064.75,0,0,0.843739,-0.00646394
1080, 21.71,0.0,0,0.0,693.951,588.951,9.0,0.338919,0.00516481,-1.08639,112.15,333,8025.59,0,0,0.840179,-0.00638425
1090, 21.93,0.0,0,0.0,701.177,596.177,9.0,0.339054,0.00572833,-1.1224,112.347,333,8695.44,0,0,0.83731,-0.00685072
1100, 22.15,0.0,0,0.0,708.388,603.388,9.0,0.339079,0.0096947,-1.05558,111.811,333,8011.3,0,0,0.834246,-0.00598305
1110, 22.37,0.0,0,0.0,715.558,610.558,9.0,0.339138,0.00843872,-0.964867,110.761,333,7931.29,0,0,0.830848,-0.00533813
1120, 22.59,0.0,0,0.0,722.688,617.688,9.0,0.339199,0.00694448,-1.02669,110.846,333,8602.62,0,0,0.82764,-0.00578761
1130, 22.81,0.0,0,0.0,729.808,624.808,9.0,0.339252,0.0102781,-1.11356,110.734,333,7935.53,0,0,0.824378,-0.00679719
1140, 23.03,0.0,0,0.0,736.895,631.895,9.0,0.339296,0.00832262,-1.04373,110.012,333,7884.51,0,0,0.822134,-0.0081284
1150, 23.25,0.0,0,0.0,743.96,638.96,9.0,0.339327,0.0018026,-0.84571,109.329,331.819499294,7830.18,0,0,0.82106,-0.006832
1160, 23.47,0.0,0,0.0,751.011,646.011,9.0,0.339334,0.00221605,-0.945428,109.557,329.524418944,8526.1,0,0,0.819733,-0.00713134
1170, 23.69,0.0,0,0.0,758.052,653.052,9.0,0.339378,0.00213928,-0.860872,108.874,326.816253258,7798.04,0,0,0.81849,-0.00684786
1180, 23.91,0.0,0,0.0,765.087,660.087,9.0,0.339361,-0.00124674,-0.927904,108.537,324.417761633,7771.34,0,0,0.817153,-0.00817609
1190, 24.13,0.0,0,0.0,772.102,667.102,9.0,0.339247,-0.0464133,-0.898447,109.002,321.698036674,7812.25,0,0,0.816928,-0.00814998
1200, 24.35,0.0,0,0.0,779.14,674.14,9.0,0.33951,-0.188114,-0.891263,108.164,317.749470212,7746.24,0,0,0.813912,-0.00263405
1210, 24.57,0.0,0,0.0,786.142,681.142,9.0,0.340668,-0.539584,-0.972878,107.344,314.191021314,7684.36,0,0,0.805966,0.00226927
1220, 24.79,0.0,0,0.0,793.02,688.02,9.0,0.340412,-0.636148,-0.75934,105.808,313.181953292,7584.52,0,0,0.796308,0.00426507
1230, 25.01,0.0,0,0.0,799.786,694.786,9.0,0.33971,-0.74122,-0.804308,103.71,311.490219223,7432.52,0,0,0.785114,0.00506747
1240, 25.23,0.0,0,0.0,806.439,701.439,9.0,0.340366,-0.967503,-0.71777,102.198,311.823718671,7325.13,0,0,0.773365,0.00758374
1250, 25.45,0.0,0,0.0,812.964,707.965,9.0,0.340858,-1.05366,-0.655674,100.231,333,7181.01,0,0,0.761407,0.0075016
1260, 25.67,0.0,0,0.0,819.363,714.363,9.0,0.340271,-1.06765,-0.542097,98.7531,333,7206.66,0,0,0.75067,0.00638843
1270, 25.89,0.0,0,0.0,825.749,720.749,9.0,0.34074,-1.20515,-0.518841,100.527,333,7219.83,0,0,0.736215,0.0232459
1280, 26.11,0.0,0,0.0,832.277,727.277,9.0,0.340441,-1.25129,-0.178812,102.922,333,8007.83,0,0,0.695766,0.0694782
1290, 26.33,0.0,0,0.0,838.926,733.926,9.0,0.339954,-1.28542,-0.103984,105.803,183.450934652,7596.03,0,0,0.613412,0.122286
1300, 26.55,0.0,0,0.0,845.639,740.639,9.0,0.339657,-1.31507,-0.0198106,108.162,171.858026225,8387.57,0,0,0.481892,0.179353
1310, 26.77,0.0,0,0.0,852.375,747.375,9.0,0.339058,-1.28447,-0.138301,110.952,161.734299586,7961.87,0,0,0.297854,0.233094
1320, 26.99,0.0,0,0.0,859.072,754.072,9.0,0.339367,-1.25775,-0.193777,113.138,152.360691786,8718.66,0,0,0.0625814,0.285353
1330, 27.21,0.0,0,0.0,865.694,760.694,9.0,0.338686,-1.17048,-0.365873,115.67,145.204251104,8293.85,0,0,-0.224119,0.330838
1340, 27.43,0.0,0,0.0,872.54,767.541,9.0,0.347885,-3.78367,-0.728516,117.499,165.026888761,9059.42,0,0,-0.533789,0.288938
1350, 27.65,0.0,0,0.0,880.106,775.106,9.0,0.361532,-6.22951,0.0253683,121.551,145.314947107,6977.19,0,0,-0.768319,0.194026
1360, 27.87,0.0,0,0.0,888.162,783.162,9.0,0.336861,-6.99983,0.00214636,124.943,135.833422045,6876.73,0,0,-0.913777,0.0992414
1370, 28.09,0.0,0,0.0,896.632,791.632,9.0,0.344965,-6.88572,1.11337,126.832,125.293622334,5720.54,0,0,-0.969755,0.020068
1380, 28.31,0.0,0,0.0,904.681,799.681,9.0,0.343819,-4.91666,1.33823,118.735,127.19311481,9427.18,0,0,-0.936517,-0.0570801
1390, 28.53,0.0,0,0.0,912.634,807.634,9.0,0.337107,-5.04968,5.25966,119.803,142.170182117,8516.87,0,0,-0.859995,-0.030714
1400, 28.75,0.0,0,0.0,920.617,815.617,9.0,0.338419,-5.124,6.19617,121.411,172.445864504,9519.87,0,0,-0.796466,-0.00268173
1410, 28.97,0.0,0,0.0,928.639,823.639,9.0,0.3382,-5.19738,5.51608,121.963,215.834416344,8669.33,0,0,-0.75352,0.0131189
1420, 29.19,0.0,0,0.0,936.708,831.709,9.0,0.33802,-5.26878,4.61947,123.233,278.385198633,9607.42,0,0,-0.729183,0.0219829
1430, 29.41,0.0,0,0.0,944.662,839.663,9.0,0.336628,-5.07951,2.47938,125.154,280.970415227,6940.75,0,0,-0.722046,0.0341706
1440, 29.63,0.0,0,0.0,952.605,847.605,9.0,0.338123,-5.42291,1.23432,130.1,279.253813073,7186.61,0,0,-0.75575,0.0537729
1450, 29.85,0.0,0,0.0,960.863,855.863,9.0,0.337086,-5.64324,0.793936,135.155,284.907828444,7457.94,0,0,-0.80802,0.0570672
1460, 30.07,0.0,0,0.0,969.449,864.449,9.0,0.336258,-5.85395,0.51528,140.253,270.556209372,7730.73,0,0,-0.863395,0.0494679
1470, 30.29,0.0,0,0.0,978.367,873.367,9.0,0.336214,-5.92802,0.689793,145.347,262.543871417,8046.11,0,0,-0.909644,0.0377485
1480, 30.51,0.0,0,0.0,987.508,882.508,9.0,0.337851,-5.98311,0.661942,146.805,253.903564182,7783.25,0,0,-0.94056,0.0234551
1490, 30.73,0.0,0,0.0,996.771,891.771,9.0,0.337608,-6.31956,1.39726,148.82,240.901849874,8498.81,0,0,-0.956873,0.0181832
1500, 30.95,0.0,0,0.0,1006.17,901.166,9.0,0.339354,-6.15087,1.28387,151.222,241.98819089,8457.78,0,0,-0.961536,0.0077498
1510, 31.17,0.0,0,0.0,1015.69,910.686,9.0,0.337709,-6.29692,1.47812,152.776,210.877364205,8113.67,0,0,-0.956596,0.00261927
1520, 31.39,0.0,0,0.0,1025.32,920.318,9.0,0.336533,-6.46805,2.15385,155.012,211.298789844,8703.1,0,0,-0.94834,0.00837255
1530, 31.61,0.0,0,0.0,1035.06,930.056,9.0,0.336269,-6.54767,2.09909,156.045,210.560834075,8194.29,0,0,-0.943197,0.0115783
1540, 31.83,0.0,0,0.0,1044.88,939.877,9.0,0.336014,-6.56487,1.67645,157.744,211.459391955,8942.93,0,0,-0.940995,0.00887907
1550, 32.046,0.0,0,0.0,1054.61,949.607,9.0,0.335598,-6.55484,2.02988,159.025,202.541932462,8375.69,0,0,-0.940076,0.0127878
1560, 32.246,0.0,0,0.0,1063.71,958.712,9.0,0.335165,-6.69384,2.1038,160.906,194.881888791,8924.96,0,0,-0.939787,0.0132514
1570, 32.446,0.0,0,0.0,1072.89,967.893,9.0,0.335352,-6.59384,1.70052,162.094,172.510150066,8566.02,0,0,-0.939754,0.010109
1580, 32.646,0.0,0,0.0,1082.16,977.158,9.0,0.334202,-6.72845,2.05802,161.173,160.666909193,8131.26,0,0,-0.938501,0.0102073
1590, 32.846,0.0,0,0.0,1091.09,986.09,9.0,0.335077,-6.14733,2.33889,153.717,151.268036688,7861.18,0,0,-0.931474,0.00758082
1600, 33.046,0.0,0,0.0,1099.61,994.607,9.0,0.334679,-6.06434,2.27468,149.216,163.854869569,8558.52,0,0,-0.918685,0.00482607
1610, 33.246,0.0,0,0.0,1108.12,1003.12,9.0,0.335224,-6.0906,2.20601,148.701,158.202248711,7518.62,0,0,-0.913477,0.0130441
1620, 33.446,0.0,0,0.0,1116.53,1011.53,9.0,0.33482,-6.08508,3.03117,148.554,151.226827405,7834.35,0,0,-0.915828,0.0293362
1630, 33.646,0.0,0,0.0,1124.89,1019.89,9.0,0.334501,-5.98561,1.31598,142.387,143.109628714,6863.07,0,0,-0.929309,0.019133
1640, 33.846,0.0,0,0.0,1132.72,1027.72,9.0,0.34045,-5.44645,1.44154,137.1,138.649878872,7527.48,0,0,-0.93243,0.0123954
1650, 34.046,0.0,0,0.0,1140.57,1035.57,9.0,0.338554,-5.83891,1.57474,138.269,153.062928065,7291.88,0,0,-0.937311,0.0186149
1660, 34.246,0.0,0,0.0,1148.83,1043.83,9.0,0.337877,-5.83578,3.16348,139.993,148.918560009,7880.01,0,0,-0.930474,0.00595868
1670, 34.446,0.0,0,0.0,1157.15,1052.15,9.0,0.335773,-6.01383,4.31069,140.915,146.000565534,7446.45,0,0,-0.904635,-0.0016728
1680, 34.646,0.0,0,0.0,1165.53,1060.53,9.0,0.334551,-5.81852,3.92961,142.333,159.608247277,7944.66,0,0,-0.871193,0.00106615
1690, 34.846,0.0,0,0.0,1173.95,1068.95,9.0,0.33499,-5.89177,5.08399,142.788,165.546223939,7556.02,0,0,-0.849797,0.0237303
1700, 35.046,0.0,0,0.0,1182.41,1077.41,9.0,0.334772,-5.93036,4.30587,144.186,152.304781213,8027.16,0,0,-0.843358,0.0274597
1710, 35.246,0.0,0,0.0,1190.91,1085.91,9.0,0.334366,-5.93654,4.12243,144.013,143.754414392,8046.33,0,0,-0.84326,0.0329741
1720, 35.446,0.0,0,0.0,1199.4,1094.4,9.0,0.334782,-5.94149,3.84468,144.197,143.969706971,7641.0,0,0,-0.849932,0.0346436
1730, 35.646,0.0,0,0.0,1207.72,1102.72,9.0,0.333506,-5.63593,4.267,137.688,138.575436631,7283.63,0,0,-0.855605,0.0369648
1740, 35.846,0.0,0,0.0,1215.86,1110.86,9.0,0.335512,-5.67338,3.05426,136.736,136.173203253,7171.88,0,0,-0.866479,0.0358097
1750, 36.046,0.0,0,0.0,1223.81,1118.81,9.0,0.336044,-5.52318,3.47572,134.88,141.336036269,7499.46,0,0,-0.879197,0.0408386
1760, 36.246,0.0,0,0.0,1231.83,1126.83,9.0,0.33705,-5.74433,1.63982,136.368,203.011607721,7314.15,0,0,-0.890094,0.0135156
1770, 36.446,0.0,0,0.0,1240.0,1135.0,9.0,0.336185,-5.83883,1.64376,140.337,188.900481651,7757.93,0,0,-0.877431,-0.0133965
1780, 36.646,0.0,0,0.0,1248.38,1143.38,9.0,0.335497,-6.00128,1.12968,144.221,164.31914976,7950.6,0,0,-0.831925,-0.0570679
1790, 36.846,0.0,0,0.0,1256.88,1151.88,9.0,0.333176,-5.98756,0.695001,141.619,133.22151123,6661.22,0,0,-0.731036,-0.121661
1800, 37.046,0.0,0,0.0,1264.38,1159.38,9.0,0.33184,-4.82559,0.691054,120.15,105.83953948,3236.71,0,0,-0.576467,-0.188183
