iteration,curLapTime,lastLapTime,stucktimer,damage,distRaced,distFromStart,racePos,z,speedZ,speedY,speedX,targetSpeed,rpm,skid,slip,trackPos,angle
870, 17.09,0.0,26,918.0,653.15,628.15,1.0,0.343105,-0.0406778,-81.1232,64.6931,70.0,4416.49,0,0,1.23021,-0.836086
880, 17.31,0.0,0,1004.0,659.703,634.703,2.0,0.344248,0.0206137,-68.7858,65.3221,69.4336112371,4376.31,0,0,1.18837,-0.775318
890, 17.53,0.0,0,1289.0,666.034,641.034,2.0,0.346626,0.137624,-87.4708,24.6431,69.4336112371,4853.55,0,0,1.10466,-1.19936
900, 17.75,0.0,0,1289.0,671.463,646.463,3.0,0.354649,0.0407151,-74.7126,9.44085,67.0573072371,1102.49,0,0,1.04964,-1.38131
910, 17.97,0.0,0,1396.0,676.059,651.059,3.0,0.355156,0.000658876,-59.2384,17.9588,64.2490192371,1863.58,0,0,1.01842,-1.24574
920, 18.19,0.0,0,2141.0,679.898,654.898,3.0,0.355173,0.0795878,-65.9761,22.7477,67.5300592371,2649.83,0,0,1.01338,-1.16132
930, 18.41,0.0,0,2141.0,684.058,659.058,4.0,0.352217,-0.142291,-34.0227,47.0302,89.4644056301,4570.6,0,0,0.995859,-0.658455
940, 18.63,0.0,0,2141.0,687.72,662.72,5.0,0.349174,-0.0963358,-3.32514,58.3082,68.0165987629,7192.25,0,0,1.05148,-0.187537
950, 18.85,0.0,0,2141.0,691.549,666.549,5.0,0.347246,0.163266,5.79929,55.4659,68.0165987629,5636.86,0,0,1.06813,0.169606
960, 19.07,0.0,0,2141.0,695.188,670.188,5.0,0.351166,0.0112711,6.44721,56.3128,129.958101297,9516.85,0,0,0.984583,0.41058
970, 19.29,0.0,0,2141.0,698.69,673.69,5.0,0.341412,0.28465,3.37629,59.1679,122.378117488,9583.85,0,0,0.810587,0.519718
980, 19.51,0.0,0,2141.0,702.273,677.273,5.0,0.342802,0.292934,0.46946,66.3097,120.393415487,9255.92,0,0,0.574717,0.470543
990, 19.73,0.0,0,2141.0,706.235,681.235,5.0,0.34366,0.0832061,-0.0996866,71.0919,119.92172657,5925.38,0,0,0.341357,0.382756
1000, 19.95,0.0,0,2141.0,710.539,685.539,5.0,0.343264,-0.0481489,-0.244715,75.7492,120.879409724,5726.75,0,0,0.143375,0.287339
1010, 20.17,0.0,0,2141.0,715.192,690.192,5.0,0.343544,-0.433726,-1.2503,80.4397,124.02258486,6432.18,0,0,-0.01179,0.182625
