iteration,curLapTime,lastLapTime,stucktimer,damage,distRaced,distFromStart,racePos,z,speedZ,speedY,speedX,targetSpeed,rpm,skid,slip,trackPos,angle
0, -0.982,0.0,0,0.0,0.0,6936.68,9.0,0.345259,0.00145926,0.0,0.0,0,942.478,0,0,0.33333,-1.74846e-07
10, -0.782,0.0,10,0.0,0.0,6936.68,9.0,0.345259,0.00145926,0.0,0.0,0.0,1128.28,0,0,0.33333,-1.74846e-07
20, -0.582,0.0,20,0.0,0.0,6936.68,9.0,0.345259,0.00145926,0.0,0.0,0.0,1118.13,0,0,0.33333,-1.74846e-07
30, -0.382,0.0,30,0.0,0.0,6936.68,9.0,0.345259,0.00145926,0.0,0.0,0.0,1108.55,0,0,0.33333,-1.74846e-07
40, -0.182,0.0,40,0.0,0.0,6936.68,9.0,0.345259,0.00145926,0.0,0.0,0.0,1099.51,0,0,0.33333,-1.74846e-07
50, 0.038,0.0,50,0.0,0.0,6936.68,9.0,0.345259,0.00131036,-0.000105728,0.0945088,0.0,1072.89,0,0,0.33333,3.01992e-07
60, 0.238,0.0,60,0.0,0.00927734,6936.69,9.0,0.345266,0.000347528,0.00537846,-0.0115493,0.138273,942.478,0,0,0.33333,-1.01884e-05
70, 0.44,0.0,70,0.0,0.0146484,6936.7,9.0,0.345253,-0.00146545,-0.00343686,0.00104731,0.00396029999993,942.478,0,0,0.333322,0.00124294
80, 0.642,0.0,80,0.0,0.0336914,6936.72,9.0,0.345285,0.00396889,-0.007445,1.31648,70,942.478,0,0,0.333265,0.0030883
90, 0.842,0.0,90,0.0,0.121582,6936.8,9.0,0.345171,-0.00782977,0.00651878,1.06144,70,942.478,0,0,0.333265,0.00314647
100, 1.044,0.0,0,0.0,0.283691,6936.97,9.0,0.345465,-0.000418064,-0.00405567,4.64808,333,942.478,0,0,0.333265,0.00330478
110, 1.244,0.0,0,0.0,0.636719,6937.32,9.0,0.345369,-0.00164861,-0.00491281,8.09045,333,1023.13,0,0,0.333264,0.00344879
120, 1.444,0.0,0,0.0,1.18701,6937.87,9.0,0.345348,-0.00163031,-0.00603726,11.7713,333,1444.67,0,0,0.333263,0.00367719
130, 1.644,0.0,0,0.0,1.81494,6938.5,9.0,0.345058,0.00572231,-0.00571983,11.4253,333,1410.91,0,0,0.333189,0.0040868
140, 1.844,0.0,0,0.0,2.56006,6939.24,9.0,0.345388,-0.00300989,-0.00765139,15.4149,333,1877.33,0,0,0.332488,0.00438101
150, 2.05,0.0,0,0.0,3.56787,6940.25,9.0,0.345264,-0.00171059,0.0211401,19.8882,333,2401.27,0,0,0.331648,0.00453979
160, 2.27,0.0,0,0.0,4.96289,6941.64,9.0,0.3452,-0.00169689,0.0275354,25.9814,333,3201.46,0,0,0.330751,0.00433523
170, 2.49,0.0,0,0.0,6.48877,6943.17,9.0,0.345009,0.015402,-0.00720806,26.8472,333,3296.12,0,0,0.329854,0.00442297
180, 2.71,0.0,0,0.0,8.36426,6945.05,9.0,0.345062,-0.0054187,-0.00973091,34.7954,333,4908.9,0,0,0.328956,0.00442821
190, 2.93,0.0,0,0.0,10.6797,6947.36,9.0,0.344622,-0.0241567,-0.00656143,36.3832,333,5859.81,0,0,0.327577,0.00435621
200, 3.15,0.0,0,0.0,13.0972,6949.78,9.0,0.344814,0.00336109,-0.013228,43.1082,333,6014.27,0,0,0.326234,0.00420171
210, 3.37,0.0,0,0.0,15.9819,6952.66,9.0,0.344387,-0.00845206,-0.0178219,50.9717,333,7275.73,0,0,0.324439,0.00407106
220, 3.59,0.0,0,0.0,19.3364,6956.02,9.0,0.343967,-0.00575088,-0.0580688,58.507,333,8382.03,0,0,0.322424,0.00509865
230, 3.81,0.0,0,0.0,23.1479,6959.83,9.0,0.343552,-0.00869038,0.00140044,66.0766,333,9581.8,0,0,0.319155,0.00749952
240, 4.03,0.0,0,0.0,27.0605,6963.74,9.0,0.34321,0.0192241,0.0163421,65.188,333,9012.29,0,0,0.31469,0.0100468
250, 4.25,0.0,0,0.0,31.2915,6967.97,9.0,0.343166,-0.0143174,0.00765248,73.0805,333,8757.16,0,0,0.308502,0.0120419
