iteration,curLapTime,lastLapTime,stucktimer,damage,distRaced,distFromStart,racePos,z,speedZ,speedY,speedX,targetSpeed,rpm,skid,slip,trackPos,angle
400, 7.55,0.0,0,0.0,113.499,8.49841,9.0,0.338717,-0.0490918,0.354533,116.039,333,8892.25,0,0,0.0497825,-0.0249967
410, 7.77,0.0,0,0.0,120.632,15.6317,9.0,0.338413,-0.0804818,0.268819,116.276,116.898,7485.65,0,0,0.0767933,-0.0134213
420, 7.99,0.0,0,0.0,127.393,22.3924,9.0,0.339191,-0.0557655,0.127131,110.555,333,7935.43,0,0,0.093639,-0.00921106
430, 8.19,0.0,0,0.0,133.588,28.5876,9.0,0.339129,-0.11417,0.0400925,112.507,333,8677.29,0,0,0.10356,-0.00738594
440, 8.39,0.0,0,0.0,139.906,34.906,9.0,0.338778,-0.116785,0.0568114,114.836,333,8237.79,0,0,0.111617,-0.00613387
450, 8.59,0.0,0,0.0,146.334,41.3338,9.0,0.338525,-0.121519,-0.00890111,116.61,333,8939.44,0,0,0.120184,-0.00698155
460, 8.79,0.0,0,0.0,152.875,47.8746,9.0,0.338258,-0.118814,0.0532331,118.756,333,8517.41,0,0,0.127242,-0.00572595
470, 8.99,0.0,0,0.0,159.517,54.5164,9.0,0.338011,-0.108594,-0.00080547,120.387,333,9187.2,0,0,0.135365,-0.00624456
480, 9.19,0.0,0,0.0,166.263,61.2628,9.0,0.337741,-0.0919202,-0.0317525,122.385,333,8778.85,0,0,0.142023,-0.00641995
490, 9.39,0.0,0,0.0,173.103,68.1027,9.0,0.337463,-0.0682573,0.0392917,123.89,333,9416.41,0,0,0.149614,-0.00516196
500, 9.59,0.0,0,0.0,180.04,75.04,9.0,0.337212,-0.0350131,-0.193437,125.75,333,9021.26,0,0,0.159113,-0.0116917
510, 9.79,0.0,0,0.0,187.087,82.0864,9.0,0.336955,0.00746822,-0.081439,127.989,333,7066.49,0,0,0.17536,-0.0147295
520, 9.99,0.0,0,0.0,194.319,89.319,9.0,0.336544,0.0600922,0.0219655,132.372,333,7293.59,0,0,0.193115,-0.0138957
530, 10.19,0.0,0,0.0,201.796,96.7958,9.0,0.335871,0.128601,0.0670453,136.762,333,7533.7,0,0,0.210871,-0.012584
540, 10.39,0.0,0,0.0,209.517,104.517,9.0,0.335153,0.216131,0.00711416,141.159,333,7773.26,0,0,0.228627,-0.0128891
550, 10.59,0.0,0,0.0,217.482,112.482,9.0,0.334373,0.321907,-0.0261708,145.561,333,8013.12,0,0,0.246382,-0.012581
560, 10.79,0.0,0,0.0,225.692,120.692,9.0,0.333517,0.44987,0.00144139,149.967,333,8253.25,0,0,0.264138,-0.0121327
570, 10.99,0.0,0,0.0,234.146,129.146,9.0,0.332601,0.605448,0.0891683,154.356,333,8487.03,0,0,0.281894,-0.0106202
580, 11.19,0.0,0,0.0,242.841,137.84,9.0,0.331783,0.769705,0.0142556,158.583,197.826721793,8701.82,0,0,0.299649,-0.0109734
590, 11.39,0.0,0,0.0,251.764,146.764,9.0,0.331067,0.939033,-0.0305104,162.62,196.711351902,8912.47,0,0,0.317405,-0.0106574
600, 11.59,0.0,0,0.0,260.907,155.907,9.0,0.330377,1.10754,-0.00565557,166.478,194.384528203,9113.74,0,0,0.334073,-0.0101946
